AOP	AOP name	Event	Level of Organisation	Event Action	Action
Aop:144	Lysosomal damage leading to liver inflammation	Event:177	Cellular	N/A	damage
Aop:144	Lysosomal damage leading to liver inflammation	Event:87	Cellular	Release	increased process quality
Aop:144	Lysosomal damage leading to liver inflammation	Event:901	Tissue	Infiltration	increased process quality
Aop:148	EGFR Activation Leading to Mucus Hypersecretion	Event:924	Molecular	Activation	increased process quality
Aop:148	EGFR Activation Leading to Mucus Hypersecretion	Event:941	Molecular	Activation	increased process quality
Aop:148	EGFR Activation Leading to Mucus Hypersecretion	Event:914	Cellular	Decrease	decreased process quality
Aop:148	EGFR Activation Leading to Mucus Hypersecretion	Event:919	Cellular	Increase	increased process quality
Aop:148	EGFR Activation Leading to Mucus Hypersecretion	Event:920	Tissue	Increase	increased object quality
Aop:148	EGFR Activation Leading to Mucus Hypersecretion	Event:921	Tissue	Increase	increased process quality
Aop:148	EGFR Activation Leading to Mucus Hypersecretion	Event:923	Cellular	Increase	increased process quality
Aop:148	EGFR Activation Leading to Mucus Hypersecretion	Event:962	Cellular	Increase	increased process quality
Aop:148	EGFR Activation Leading to Decreased Lung Function	Event:1250	Individual	"Decrease, Lung function"	
Aop:148	EGFR Activation Leading to Decreased Lung Function	Event:1251	Tissue	"Chronic, Mucus hypersecretion"	
Aop:149	Oxidative Stress Leading to Hypertension	Event:934	Cellular	Decrease	decreased object quality
Aop:149	Oxidative Stress Leading to Hypertension	Event:935	Cellular	Decrease	decreased object quality
Aop:149	Oxidative Stress Leading to Hypertension	Event:973	Cellular	Decrease	decreased process quality
Aop:149	Oxidative Stress Leading to Hypertension	Event:973	Cellular	Decrease	decreased process quality
Aop:149	Oxidative Stress Leading to Hypertension	Event:933	Cellular	Depletion	decreased concentration
Aop:149	Oxidative Stress Leading to Hypertension	Event:209	Cellular	Increase	increased object quality
Aop:149	Oxidative Stress Leading to Hypertension	Event:951	Organ	Increase	increased process quality
Aop:149	Oxidative Stress Leading to Hypertension	Event:952	Individual	N/A	increased process quality
Aop:149	Oxidative Stress Leading to Hypertension	Event:937	Organ	impaired	deviation(from_normal)
Aop:149	Oxidative Stress Leading to Hypertension	Event:926	Molecular	Oxidation	deviation(from_normal)
Aop:149	Oxidative Stress Leading to Hypertension	Event:927	Molecular	S-Glutathionylation	increased process quality
Aop:149	Oxidative Stress Leading to Hypertension	Event:927	Molecular	S-Glutathionylation	increased process quality
Aop:149	Oxidative Stress Leading to Hypertension	Event:932	Cellular	Uncoupling	
Aop:150	Aryl hydrocarbon receptor activation leading to embryolethality via cardiotoxicty	Event:18	Molecular	Activation	increased process quality
Aop:150	Aryl hydrocarbon receptor activation leading to embryolethality via cardiotoxicty	Event:317	Organ	Altered	deformed
Aop:150	Aryl hydrocarbon receptor activation leading to embryolethality via cardiotoxicty	Event:317	Organ	Altered	deformed
Aop:150	Aryl hydrocarbon receptor activation leading to embryolethality via cardiotoxicty	Event:110	Tissue	Impairment	deviation(from_normal)
Aop:150	Aryl hydrocarbon receptor activation leading to embryolethality via cardiotoxicty	Event:358	Organ	Increase	increased object quality
Aop:150	Aryl hydrocarbon receptor activation leading to embryolethality via cardiotoxicty	Event:947	Individual	Increase	increased object quality
Aop:150	Aryl hydrocarbon receptor activation leading to embryolethality via cardiotoxicty	Event:948	Cellular	reduced production	decreased process quality
Aop:150	Aryl hydrocarbon receptor activation leading to embryolethality via cardiotoxicty	Event:944	Molecular	dimerization	temporal distribution quality
Aop:150	Aryl hydrocarbon receptor activation leading to embryolethality via cardiotoxicty	Event:944	Molecular	dimerization	temporal distribution quality
Aop:150	Aryl hydrocarbon receptor activation leading to embryolethality via cardiotoxicty	Event:945	Molecular	reduced dimerization	decreased process quality
Aop:150	Aryl hydrocarbon receptor activation leading to embryolethality via cardiotoxicty	Event:945	Molecular	reduced dimerization	decreased process quality
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:756	Tissue	Altered	deviation(from_normal)
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:757	Organ	Altered	abnormal
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:957	Molecular	Binding	increased process quality
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:280	Organ	Decreased	decreased concentration
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:280	Organ	Decreased	decreased concentration
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:281	Tissue	Decreased	decreased object quality
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:281	Tissue	Decreased	decreased concentration
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:402	Individual	Decreased	decreased process quality
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:758	Tissue	Decreased	decreased process quality
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:959	Tissue	Increased	increased object quality
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:959	Tissue	Increased	increased concentration
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:960	Cellular	Increased	increased process quality
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:961	Tissue	Increased	increased process quality
Aop:152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	Event:958	Molecular	Displacement	increased concentration
Aop:153	Aromatase Inhibition leading to Ovulation Inhibition and Decreased Fertility in Female Rats	Event:972	Individual	Decreased fertility	decreased amount
Aop:153	Aromatase Inhibition leading to Ovulation Inhibition and Decreased Fertility in Female Rats	Event:964	Molecular	Inhibition of Aromatase Enzyme	decreased process quality
Aop:153	Aromatase Inhibition leading to Ovulation Inhibition and Decreased Fertility in Female Rats	Event:965	Cellular	reduction in ovarian granulosa cells synthesis of estradiol	decreased process quality
Aop:153	Aromatase Inhibition leading to Ovulation Inhibition and Decreased Fertility in Female Rats	Event:966	Tissue	Reduced Estradiol in Circulation	decreased object quality
Aop:153	Aromatase Inhibition leading to Ovulation Inhibition and Decreased Fertility in Female Rats	Event:966	Tissue	Reduced Estradiol in Circulation	decreased concentration
Aop:153	Aromatase Inhibition leading to Ovulation Inhibition and Decreased Fertility in Female Rats	Event:966	Tissue	Reduced Estradiol in Circulation	decreased object quality
Aop:153	Aromatase Inhibition leading to Ovulation Inhibition and Decreased Fertility in Female Rats	Event:967	Organ	Decreased positive estrogenic feedback on hypothalamus	decreased concentration
Aop:153	Aromatase Inhibition leading to Ovulation Inhibition and Decreased Fertility in Female Rats	Event:968	Cellular	Decreased Kisspeptin release from neurons in AVPV	decreased process quality
Aop:153	Aromatase Inhibition leading to Ovulation Inhibition and Decreased Fertility in Female Rats	Event:969	Cellular	Decreased GnRH Release	decreased process quality
Aop:153	Aromatase Inhibition leading to Ovulation Inhibition and Decreased Fertility in Female Rats	Event:970	Cellular	Decreased LH release from Anterior Pituitary	decreased process quality
Aop:153	Aromatase Inhibition leading to Ovulation Inhibition and Decreased Fertility in Female Rats	Event:971	Individual	"Ovulation of oocytes Reduced, Delayed, or Blocked"	deviation(from_normal)
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:986	Individual	Increase	increased process quality
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:979	Molecular	Inhibition	increased process quality
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:981	Cellular	Suppression	decreased process quality
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:981	Cellular	Suppression	increased process quality
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:984	Individual	Suppression	increased process quality
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:980	Molecular	"Binding, Formation"	increased process quality
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:980	Molecular	"Binding, Formation"	increased process quality
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:985	Individual	Relief	decreased process quality
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:986	Individual	"Increase, Increased susceptibility to infection"	increased
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:1201	Molecular	"Formation, Binding of FK506 to FKBP12"	
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:1202	Molecular	"Activation, Hampered NFAT activation and following nuclear localization"	
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:1203	Tissue	"Suppression, Suppression of production of cytotoxic T-cells"	
Aop:154	The Adverse Outcome Pathway on binding of FK506-binding protein 12 (FKBP12) by calcineurin inhibitors leading to immunosuppression	Event:1204	Cellular	"Suppression, Suppression of T-cell dependent antibody production"	
Aop:155	Deiodinase 2 inhibition leading to reduced young of year survival via posterior swim bladder inflation	Event:360	Population	Decrease	decreased rate
Aop:155	Deiodinase 2 inhibition leading to reduced young of year survival via posterior swim bladder inflation	Event:1003	Tissue	Decreased	decreased object quality
Aop:155	Deiodinase 2 inhibition leading to reduced young of year survival via posterior swim bladder inflation	Event:1003	Tissue	Decreased	decreased concentration
Aop:155	Deiodinase 2 inhibition leading to reduced young of year survival via posterior swim bladder inflation	Event:1002	Cellular	Inhibition	decreased process quality
Aop:155	Deiodinase 2 inhibition leading to reduced young of year survival via posterior swim bladder inflation	Event:1004	Organ	Reduced	decreased process quality
Aop:155	Deiodinase 2 inhibition leading to reduced young of year survival via posterior swim bladder inflation	Event:1005	Individual	Reduced	decreased process quality
Aop:155	Deiodinase 2 inhibition leading to reduced young of year survival via posterior swim bladder inflation	Event:1006	Individual	Reduced	decreased object quality
